region,zone,woreda,year,mcv1_vaccinated,mcv2_vaccinated,denominator,mcv1_coverage,mcv2_coverage,mcv1_coverage_raw,mcv2_coverage_raw,mcv1_coverage_capped,mcv2_coverage_capped,dropout_raw,dropout_capped,flag_mcv1_gt_100,flag_mcv2_gt_100,flag_mcv2_gt_mcv1,flag_missing_denominator,geo_id,mcv1_coverage_model,mcv2_coverage_model,dropout_model,vaccination_quality_flag,vaccination_anomaly_score
Oromia,guji,uraga,2023,5577,4069,5617,0.992878761,0.724408047,0.992878761,0.724408047,0.992878761,0.724408047,0.270396270466702,0.270396270466702,FALSE,FALSE,FALSE,FALSE,Oromia__guji__uraga,0.992878761,0.724408047,0.270396270466702,ok,0
Oromia,guji,uraga,2024,3220.256447,4659,5496,0.585927301,0.847707424,0.585927301,0.847707424,0.585927301,0.847707424,-0.4467791866895787,-0.4467791866895787,FALSE,FALSE,TRUE,FALSE,Oromia__guji__uraga,0.585927301,0.585927301,0,mcv2_above_mcv1_adjusted,1
Oromia,guji,wadera,2020,1967.866283,1693,2287,0.860457492,0.740271098,0.860457492,0.740271098,0.860457492,0.740271098,0.1396773171451449,0.1396773171451449,FALSE,FALSE,FALSE,FALSE,Oromia__guji__wadera,0.860457492,0.740271098,0.1396773171451449,ok,0
Oromia,guji,wadera,2021,804,412,2393,0.335979941,0.172168826,0.335979941,0.172168826,0.335979941,0.172168826,0.4875621875295228,0.4875621875295228,FALSE,FALSE,FALSE,FALSE,Oromia__guji__wadera,0.335979941,0.172168826,0.4875621875295228,ok,0
Oromia,guji,wadera,2022,739,238,2448,0.301879085,0.097222222,0.301879085,0.097222222,0.301879085,0.097222222,0.6779431672121307,0.6779431672121307,FALSE,FALSE,FALSE,FALSE,Oromia__guji__wadera,0.301879085,0.097222222,0.6779431672121307,ok,0
Oromia,guji,wadera,2023,1835,1078,2502,0.733413269,0.430855316,0.733413269,0.430855316,0.733413269,0.430855316,0.41253405929311054,0.41253405929311054,FALSE,FALSE,FALSE,FALSE,Oromia__guji__wadera,0.733413269,0.430855316,0.41253405929311054,ok,0
Oromia,guji,wadera,2024,1199,695,2556,0.469092332,0.271909233,0.469092332,0.271909233,0.469092332,0.271909233,0.42035029257310486,0.42035029257310486,FALSE,FALSE,FALSE,FALSE,Oromia__guji__wadera,0.469092332,0.271909233,0.42035029257310486,ok,0
Oromia,horo gudru wellega,abay chomen,2020,1123,912,2272,0.494278169,0.401408451,0.494278169,0.401408451,0.494278169,0.401408451,0.1878895808566451,0.1878895808566451,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__abay chomen,0.494278169,0.401408451,0.1878895808566451,ok,0
Oromia,horo gudru wellega,abay chomen,2021,1053,806,2048,0.514160156,0.393554688,0.514160156,0.393554688,0.514160156,0.393554688,0.23456789988993235,0.23456789988993235,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__abay chomen,0.514160156,0.393554688,0.23456789988993235,ok,0
Oromia,horo gudru wellega,abay chomen,2022,1945.828896,1118,2272,0.856438775,0.492077465,0.856438775,0.492077465,0.856438775,0.492077465,0.4254376619040865,0.4254376619040865,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__abay chomen,0.856438775,0.492077465,0.4254376619040865,ok,0
Oromia,horo gudru wellega,abay chomen,2023,1870.525193,1855.189822,2048,0.913342379,0.905854405,0.913342379,0.905854405,0.913342379,0.905854405,0.008198430481456952,0.008198430481456952,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__abay chomen,0.913342379,0.905854405,0.008198430481456952,ok,0
Oromia,horo gudru wellega,abay chomen,2024,1218,1166,1320,0.922727273,0.883333333,0.922727273,0.883333333,0.922727273,0.883333333,0.04269293988885919,0.04269293988885919,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__abay chomen,0.922727273,0.883333333,0.04269293988885919,ok,0
Oromia,horo gudru wellega,abe dongoro,2020,2124.478746,2078.701313,3073,0.691337047,0.676440388,0.691337047,0.676440388,0.691337047,0.676440388,0.021547607009696438,0.021547607009696438,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__abe dongoro,0.691337047,0.676440388,0.021547607009696438,ok,0
Oromia,horo gudru wellega,abe dongoro,2021,2123.573536,3062,3073,0.691042478,0.996420436,0.691042478,0.996420436,0.691042478,0.996420436,-0.4419090978080222,-0.4419090978080222,FALSE,FALSE,TRUE,FALSE,Oromia__horo gudru wellega__abe dongoro,0.691042478,0.691042478,0,mcv2_above_mcv1_adjusted,1
Oromia,horo gudru wellega,abe dongoro,2022,2114.153604,2081.57951,3073,0.687977092,0.677376997,0.687977092,0.677376997,0.687977092,0.677376997,0.015407627845841168,0.015407627845841168,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__abe dongoro,0.687977092,0.677376997,0.015407627845841168,ok,0
Oromia,horo gudru wellega,abe dongoro,2023,2160.508675,2149.03029,3073,0.703061723,0.699326486,0.703061723,0.699326486,0.703061723,0.699326486,0.0053128151879205665,0.0053128151879205665,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__abe dongoro,0.703061723,0.699326486,0.0053128151879205665,ok,0
Oromia,horo gudru wellega,abe dongoro,2024,2174.228238,2163.426735,3073,0.707526273,0.704011303,0.707526273,0.704011303,0.707526273,0.704011303,0.0049679709915168135,0.0049679709915168135,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__abe dongoro,0.707526273,0.704011303,0.0049679709915168135,ok,0
Oromia,horo gudru wellega,amuru,2020,1978.808835,1817,2430,0.814324623,0.747736626,0.814324623,0.747736626,0.814324623,0.747736626,0.08177082593264524,0.08177082593264524,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__amuru,0.814324623,0.747736626,0.08177082593264524,ok,0
Oromia,horo gudru wellega,amuru,2021,1977.177443,1923.771103,2430,0.813653269,0.791675351,0.813653269,0.791675351,0.813653269,0.791675351,0.027011405026383592,0.027011405026383592,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__amuru,0.813653269,0.791675351,0.027011405026383592,ok,0
Oromia,horo gudru wellega,amuru,2022,483,220,2603,0.185555129,0.084517864,0.185555129,0.084517864,0.185555129,0.084517864,0.5445134583156686,0.5445134583156686,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__amuru,0.185555129,0.084517864,0.5445134583156686,ok,0
Oromia,horo gudru wellega,amuru,2023,2133,726,2661,0.801578354,0.272829763,0.801578354,0.272829763,0.801578354,0.272829763,0.6596343181692255,0.6596343181692255,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__amuru,0.801578354,0.272829763,0.6596343181692255,ok,0
Oromia,horo gudru wellega,amuru,2024,2437,2327,2718,0.896615158,0.856144224,0.896615158,0.856144224,0.896615158,0.856144224,0.04513746353594438,0.04513746353594438,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__amuru,0.896615158,0.856144224,0.04513746353594438,ok,0
Oromia,horo gudru wellega,choman guduru,2020,1125,509,1559,0.721616421,0.326491341,0.721616421,0.326491341,0.721616421,0.326491341,0.54755555514167,0.54755555514167,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__choman guduru,0.721616421,0.326491341,0.54755555514167,ok,0
Oromia,horo gudru wellega,choman guduru,2021,1388,1388,1388,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__choman guduru,1,1,0,ok,0
Oromia,horo gudru wellega,choman guduru,2022,1230,1100,1631,0.754138565,0.674432863,0.754138565,0.674432863,0.754138565,0.674432863,0.10569105692134964,0.10569105692134964,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__choman guduru,0.754138565,0.674432863,0.10569105692134964,ok,0
Oromia,horo gudru wellega,choman guduru,2023,1595,1595,1595,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__choman guduru,1,1,0,ok,0
Oromia,horo gudru wellega,choman guduru,2024,1538,1207,1703,0.903112155,0.708749266,0.903112155,0.708749266,0.903112155,0.708749266,0.21521456435275194,0.21521456435275194,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__choman guduru,0.903112155,0.708749266,0.21521456435275194,ok,0
Oromia,horo gudru wellega,guduru,2020,4560,3851,5042,0.904403015,0.763784213,0.904403015,0.763784213,0.904403015,0.763784213,0.15548245601547447,0.15548245601547447,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__guduru,0.904403015,0.763784213,0.15548245601547447,ok,0
Oromia,horo gudru wellega,guduru,2021,4546,3598,5159,0.881178523,0.697421981,0.881178523,0.697421981,0.881178523,0.697421981,0.20853497583485706,0.20853497583485706,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__guduru,0.881178523,0.697421981,0.20853497583485706,ok,0
Oromia,horo gudru wellega,guduru,2022,3307,2827,5277,0.626681827,0.535721054,0.626681827,0.535721054,0.626681827,0.535721054,0.1451466582898054,0.1451466582898054,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__guduru,0.626681827,0.535721054,0.1451466582898054,ok,0
Oromia,horo gudru wellega,guduru,2023,4836,4323,5393,0.896717968,0.80159466,0.896717968,0.80159466,0.896717968,0.80159466,0.10607940444436373,0.10607940444436373,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__guduru,0.896717968,0.80159466,0.10607940444436373,ok,0
Oromia,horo gudru wellega,guduru,2024,4064.154759,3728.538955,5373,0.756403268,0.693939876,0.756403268,0.693939876,0.756403268,0.693939876,0.08257948457197842,0.08257948457197842,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__guduru,0.756403268,0.693939876,0.08257948457197842,ok,0
Oromia,horo gudru wellega,horo,2020,1299,1221,1578,0.823193916,0.773764259,0.823193916,0.773764259,0.823193916,0.773764259,0.06004618843660163,0.06004618843660163,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__horo,0.823193916,0.773764259,0.06004618843660163,ok,0
Oromia,horo gudru wellega,horo,2021,921,724,1614,0.57063197,0.448574969,0.57063197,0.448574969,0.57063197,0.448574969,0.21389793670340623,0.21389793670340623,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__horo,0.57063197,0.448574969,0.21389793670340623,ok,0
Oromia,horo gudru wellega,horo,2022,1618,1213,1651,0.980012114,0.734706239,0.980012114,0.734706239,0.980012114,0.734706239,0.2503090232209109,0.2503090232209109,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__horo,0.980012114,0.734706239,0.2503090232209109,ok,0
Oromia,horo gudru wellega,horo,2023,1486,1319,1687,0.880853586,0.781861292,0.880853586,0.781861292,0.880853586,0.781861292,0.11238223420254088,0.11238223420254088,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__horo,0.880853586,0.781861292,0.11238223420254088,ok,0
Oromia,horo gudru wellega,horo,2024,1601,1317,1724,0.928654292,0.763921114,0.928654292,0.763921114,0.928654292,0.763921114,0.17738913115366303,0.17738913115366303,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__horo,0.928654292,0.763921114,0.17738913115366303,ok,0
Oromia,horo gudru wellega,horo buluk,2020,1195,1068,1867,0.640064274,0.572040707,0.640064274,0.572040707,0.640064274,0.572040707,0.10627615032299086,0.10627615032299086,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__horo buluk,0.640064274,0.572040707,0.10627615032299086,ok,0
Oromia,horo gudru wellega,horo buluk,2021,1026,755,1910,0.537172775,0.395287958,0.537172775,0.395287958,0.537172775,0.395287958,0.26413255399996777,0.26413255399996777,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__horo buluk,0.537172775,0.395287958,0.26413255399996777,ok,0
Oromia,horo gudru wellega,horo buluk,2022,1690,1487,1954,0.864892528,0.761003071,0.864892528,0.761003071,0.864892528,0.761003071,0.12011834261100249,0.12011834261100249,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__horo buluk,0.864892528,0.761003071,0.12011834261100249,ok,0
Oromia,horo gudru wellega,horo buluk,2023,1777,1647,1997,0.889834752,0.824737106,0.889834752,0.824737106,0.889834752,0.824737106,0.07315700567289139,0.07315700567289139,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__horo buluk,0.889834752,0.824737106,0.07315700567289139,ok,0
Oromia,horo gudru wellega,horo buluk,2024,1641,1471,2040,0.804411765,0.721078431,0.804411765,0.721078431,0.804411765,0.721078431,0.10359536946852087,0.10359536946852087,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__horo buluk,0.804411765,0.721078431,0.10359536946852087,ok,0
Oromia,horo gudru wellega,jarte jardega,2020,1750,1294,2266,0.772285966,0.571050309,0.772285966,0.571050309,0.772285966,0.571050309,0.2605714280194495,0.2605714280194495,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__jarte jardega,0.772285966,0.571050309,0.2605714280194495,ok,0
Oromia,horo gudru wellega,jarte jardega,2021,1638,1350,2318,0.706643658,0.582398619,0.706643658,0.582398619,0.706643658,0.582398619,0.17582417615074664,0.17582417615074664,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__jarte jardega,0.706643658,0.582398619,0.17582417615074664,ok,0
Oromia,horo gudru wellega,jarte jardega,2022,485,349,2371,0.20455504,0.147195276,0.20455504,0.147195276,0.20455504,0.147195276,0.2804123721419916,0.2804123721419916,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__jarte jardega,0.20455504,0.147195276,0.2804123721419916,ok,0
Oromia,horo gudru wellega,jarte jardega,2023,1413,1029,2423,0.58316137,0.424680149,0.58316137,0.424680149,0.58316137,0.424680149,0.27176220708857995,0.27176220708857995,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__jarte jardega,0.58316137,0.424680149,0.27176220708857995,ok,0
Oromia,horo gudru wellega,jarte jardega,2024,2313,1842,2476,0.934168013,0.743941842,0.934168013,0.743941842,0.934168013,0.743941842,0.20363164693372984,0.20363164693372984,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__jarte jardega,0.934168013,0.743941842,0.20363164693372984,ok,0
Oromia,horo gudru wellega,jimma genete,2020,2922,2074.117107,2976,0.981854839,0.696947953,0.981854839,0.696947953,0.981854839,0.696947953,0.2901721055733372,0.2901721055733372,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__jimma genete,0.981854839,0.696947953,0.2901721055733372,ok,0
Oromia,horo gudru wellega,jimma genete,2021,2762,2569,3045,0.907060755,0.843678161,0.907060755,0.843678161,0.907060755,0.843678161,0.0698769003626444,0.0698769003626444,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__jimma genete,0.907060755,0.843678161,0.0698769003626444,ok,0
Oromia,horo gudru wellega,jimma genete,2022,2113.706252,2076.995305,2976,0.710250757,0.697915089,0.710250757,0.697915089,0.710250757,0.697915089,0.017368046254683495,0.017368046254683495,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__jimma genete,0.710250757,0.697915089,0.017368046254683495,ok,0
Oromia,horo gudru wellega,jimma genete,2023,2155.287562,2141.542404,2976,0.724222971,0.719604302,0.724222971,0.719604302,0.724222971,0.719604302,0.006377413013595179,0.006377413013595179,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__jimma genete,0.724222971,0.719604302,0.006377413013595179,ok,0
Oromia,horo gudru wellega,jimma genete,2024,2167.884926,3025,2976,0.728455956,1.016465054,0.728455956,1.016465054,0.728455956,1,-0.3953692678710145,-0.372766591807508,FALSE,TRUE,TRUE,FALSE,Oromia__horo gudru wellega__jimma genete,0.728455956,0.728455956,0,coverage_above_100_adjusted,2
Oromia,horo gudru wellega,shambu town,2020,777,777,777,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__shambu town,1,1,0,ok,0
Oromia,horo gudru wellega,shambu town,2021,777,777,777,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__shambu town,1,1,0,ok,0
Oromia,horo gudru wellega,shambu town,2022,777,777,777,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__shambu town,1,1,0,ok,0
Oromia,horo gudru wellega,shambu town,2023,777,777,777,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__shambu town,1,1,0,ok,0
Oromia,horo gudru wellega,shambu town,2024,777,777,777,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,Oromia__horo gudru wellega__shambu town,1,1,0,ok,0
Oromia,ilu aba bora,alge sachi,2020,3321,2679,3546,0.936548223,0.755499154,0.936548223,0.755499154,0.936548223,0.755499154,0.1933152661590176,0.1933152661590176,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__alge sachi,0.936548223,0.755499154,0.1933152661590176,ok,0
Oromia,ilu aba bora,alge sachi,2021,3026,2369,3628,0.834068357,0.652976847,0.834068357,0.652976847,0.834068357,0.652976847,0.21711830748663685,0.21711830748663685,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__alge sachi,0.834068357,0.652976847,0.21711830748663685,ok,0
Oromia,ilu aba bora,alge sachi,2022,2632.95539,3088,3546,0.74251421,0.870840384,0.74251421,0.870840384,0.74251421,0.870840384,-0.17282655641028072,-0.17282655641028072,FALSE,FALSE,TRUE,FALSE,Oromia__ilu aba bora__alge sachi,0.74251421,0.74251421,0,mcv2_above_mcv1_adjusted,1
Oromia,ilu aba bora,alge sachi,2023,2543.947984,3478,3628,0.701198452,0.958654906,0.701198452,0.958654906,0.701198452,0.958654906,-0.36716631827361773,-0.36716631827361773,FALSE,FALSE,TRUE,FALSE,Oromia__ilu aba bora__alge sachi,0.701198452,0.701198452,0,mcv2_above_mcv1_adjusted,1
Oromia,ilu aba bora,alge sachi,2024,2554.500745,2554.83295,3711,0.688359134,0.688448653,0.688359134,0.688448653,0.688359134,0.688448653,-1.300469414559731e-4,-1.300469414559731e-4,FALSE,FALSE,TRUE,FALSE,Oromia__ilu aba bora__alge sachi,0.688359134,0.688359134,0,mcv2_above_mcv1_adjusted,1
Oromia,ilu aba bora,alle special,2020,1202,772,2445,0.491615542,0.315746421,0.491615542,0.315746421,0.491615542,0.315746421,0.35773710547173876,0.35773710547173876,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__alle special,0.491615542,0.315746421,0.35773710547173876,ok,0
Oromia,ilu aba bora,alle special,2021,1251,1135,2502,0.5,0.45363709,0.5,0.45363709,0.5,0.45363709,0.09272581999999996,0.09272581999999996,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__alle special,0.5,0.45363709,0.09272581999999996,ok,0
Oromia,ilu aba bora,alle special,2022,1292,1184,2558,0.505082095,0.462861611,0.505082095,0.462861611,0.505082095,0.462861611,0.08359132984114197,0.08359132984114197,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__alle special,0.505082095,0.462861611,0.08359132984114197,ok,0
Oromia,ilu aba bora,alle special,2023,1414,1271,2615,0.540726577,0.486042065,0.540726577,0.486042065,0.540726577,0.486042065,0.10113154101541418,0.10113154101541418,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__alle special,0.540726577,0.486042065,0.10113154101541418,ok,0
Oromia,ilu aba bora,alle special,2024,1540,1414,2671,0.576563085,0.529389742,0.576563085,0.529389742,0.576563085,0.529389742,0.08181818126632229,0.08181818126632229,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__alle special,0.576563085,0.529389742,0.08181818126632229,ok,0
Oromia,ilu aba bora,becho (ilu aba bora),2020,1184,989,1700,0.696470588,0.581764706,0.696470588,0.581764706,0.696470588,0.581764706,0.1646959454948297,0.1646959454948297,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__becho (ilu aba bora),0.696470588,0.581764706,0.1646959454948297,ok,0
Oromia,ilu aba bora,becho (ilu aba bora),2021,1624,1607,1739,0.93387004,0.924094307,0.93387004,0.924094307,0.93387004,0.924094307,0.010467980105668673,0.010467980105668673,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__becho (ilu aba bora),0.93387004,0.924094307,0.010467980105668673,ok,0
Oromia,ilu aba bora,becho (ilu aba bora),2022,1389,1331,1778,0.781214848,0.748593926,0.781214848,0.748593926,0.781214848,0.748593926,0.04175665898249799,0.04175665898249799,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__becho (ilu aba bora),0.781214848,0.748593926,0.04175665898249799,ok,0
Oromia,ilu aba bora,becho (ilu aba bora),2023,1783,1712,1818,0.980748075,0.941694169,0.980748075,0.941694169,0.980748075,0.941694169,0.03982052781495393,0.03982052781495393,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__becho (ilu aba bora),0.980748075,0.941694169,0.03982052781495393,ok,0
Oromia,ilu aba bora,becho (ilu aba bora),2024,1803,1671,1857,0.97092084,0.899838449,0.97092084,0.899838449,0.97092084,0.899838449,0.07321131452899911,0.07321131452899911,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__becho (ilu aba bora),0.97092084,0.899838449,0.07321131452899911,ok,0
Oromia,ilu aba bora,bilo nopha,2020,580,429,1328,0.436746988,0.323042169,0.436746988,0.323042169,0.436746988,0.323042169,0.2603448269229965,0.2603448269229965,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__bilo nopha,0.436746988,0.323042169,0.2603448269229965,ok,0
Oromia,ilu aba bora,bilo nopha,2021,924,876,1359,0.6799117,0.644591611,0.6799117,0.644591611,0.6799117,0.644591611,0.051948052960406554,0.051948052960406554,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__bilo nopha,0.6799117,0.644591611,0.051948052960406554,ok,0
Oromia,ilu aba bora,bilo nopha,2022,859,819,1390,0.617985612,0.589208633,0.617985612,0.589208633,0.617985612,0.589208633,0.04656577506208993,0.04656577506208993,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__bilo nopha,0.617985612,0.589208633,0.04656577506208993,ok,0
Oromia,ilu aba bora,bilo nopha,2023,943,899,1420,0.664084507,0.633098592,0.664084507,0.633098592,0.664084507,0.633098592,0.04665959629140999,0.04665959629140999,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__bilo nopha,0.664084507,0.633098592,0.04665959629140999,ok,0
Oromia,ilu aba bora,bilo nopha,2024,995,994,1451,0.685733977,0.685044797,0.685733977,0.685044797,0.685733977,0.685044797,0.0010050253058994435,0.0010050253058994435,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__bilo nopha,0.685733977,0.685044797,0.0010050253058994435,ok,0
Oromia,ilu aba bora,bure (or),2020,1992,1689,2358,0.844783715,0.716284987,0.844783715,0.716284987,0.844783715,0.716284987,0.15210843405048363,0.15210843405048363,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__bure (or),0.844783715,0.716284987,0.15210843405048363,ok,0
Oromia,ilu aba bora,bure (or),2021,2164,2055,2412,0.897180763,0.85199005,0.897180763,0.85199005,0.897180763,0.85199005,0.050369685646057476,0.050369685646057476,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__bure (or),0.897180763,0.85199005,0.050369685646057476,ok,0
Oromia,ilu aba bora,bure (or),2022,2092,1939,2467,0.847993514,0.785974868,0.847993514,0.785974868,0.847993514,0.785974868,0.07313575513974975,0.07313575513974975,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__bure (or),0.847993514,0.785974868,0.07313575513974975,ok,0
Oromia,ilu aba bora,bure (or),2023,2167,2012,2522,0.859238699,0.79777954,0.859238699,0.79777954,0.859238699,0.79777954,0.07152745688890358,0.07152745688890358,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__bure (or),0.859238699,0.79777954,0.07152745688890358,ok,0
Oromia,ilu aba bora,bure (or),2024,2387,2353,2576,0.926630435,0.913431677,0.926630435,0.913431677,0.926630435,0.913431677,0.014243820946804885,0.014243820946804885,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__bure (or),0.926630435,0.913431677,0.014243820946804885,ok,0
Oromia,ilu aba bora,darimu,2020,3820.652247,5932,6489,0.588789066,0.914162429,0.588789066,0.914162429,0.588789066,0.914162429,-0.5526144790874903,-0.5526144790874903,FALSE,FALSE,TRUE,FALSE,Oromia__ilu aba bora__darimu,0.588789066,0.588789066,0,mcv2_above_mcv1_adjusted,1
Oromia,ilu aba bora,darimu,2021,3817.590543,3728.687843,6489,0.588317236,0.574616712,0.588317236,0.574616712,0.588317236,0.574616712,0.023287646802855173,0.023287646802855173,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__darimu,0.588317236,0.574616712,0.023287646802855173,ok,0
Oromia,ilu aba bora,darimu,2022,5918,5121,6951,0.851388289,0.736728528,0.851388289,0.736728528,0.851388289,0.736728528,0.13467387616368773,0.13467387616368773,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__darimu,0.851388289,0.736728528,0.13467387616368773,ok,0
Oromia,ilu aba bora,darimu,2023,3873.733498,3779.431755,6797,0.569918125,0.556044101,0.569918125,0.556044101,0.569918125,0.556044101,0.02434388974732123,0.02434388974732123,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__darimu,0.569918125,0.556044101,0.02434388974732123,ok,0
Oromia,ilu aba bora,darimu,2024,3871.445937,3781.864336,6797,0.569581571,0.556401991,0.569581571,0.556401991,0.569581571,0.556401991,0.02313905623185967,0.02313905623185967,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__darimu,0.569581571,0.556401991,0.02313905623185967,ok,0
Oromia,ilu aba bora,didu,2020,1183,963,1496,0.790775401,0.643716578,0.790775401,0.643716578,0.790775401,0.643716578,0.185967877622435,0.185967877622435,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__didu,0.790775401,0.643716578,0.185967877622435,ok,0
Oromia,ilu aba bora,didu,2021,1293,862,1531,0.844546048,0.563030699,0.844546048,0.563030699,0.844546048,0.563030699,0.3333333329386439,0.3333333329386439,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__didu,0.844546048,0.563030699,0.3333333329386439,ok,0
Oromia,ilu aba bora,didu,2022,1284,951,1565,0.820447284,0.607667732,0.820447284,0.607667732,0.820447284,0.607667732,0.25934579362931987,0.25934579362931987,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__didu,0.820447284,0.607667732,0.25934579362931987,ok,0
Oromia,ilu aba bora,didu,2023,1130,920,1600,0.70625,0.575,0.70625,0.575,0.70625,0.575,0.1858407079646019,0.1858407079646019,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__didu,0.70625,0.575,0.1858407079646019,ok,0
Oromia,ilu aba bora,didu,2024,1567,1433,1635,0.958409786,0.876452599,0.958409786,0.876452599,0.958409786,0.876452599,0.08551372095443105,0.08551372095443105,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__didu,0.958409786,0.876452599,0.08551372095443105,ok,0
Oromia,ilu aba bora,dorani,2020,731,634,1673,0.436939629,0.378959952,0.436939629,0.378959952,0.436939629,0.378959952,0.13269493804600638,0.13269493804600638,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__dorani,0.436939629,0.378959952,0.13269493804600638,ok,0
Oromia,ilu aba bora,dorani,2021,822,633,1712,0.480140187,0.369742991,0.480140187,0.369742991,0.480140187,0.369742991,0.22992700671397867,0.22992700671397867,FALSE,FALSE,FALSE,FALSE,Oromia__ilu aba bora__dorani,0.480140187,0.369742991,0.22992700671397867,ok,0
